,Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses,Additional_Doses_Vax_Pct,Additional_Doses_12Plus,Additional_Doses_12Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Administered_5Plus,Admin_Per_100k_5Plus,Distributed_Per_100k_5Plus,Series_Complete_Moderna_5Plus,Series_Complete_Pfizer_5Plus,Series_Complete_Janssen_5Plus,Series_Complete_Unk_Manuf_5Plus,week,uid
836,2021-11-21,47,NJ,16762345,817700,6310700,9633945,0,188719,220025,241407,1136020,13202876,13109125,12205056,3216347,486719,5065205,7650341,611,148644,172072,175774,217978,13574779,6941361,78.1,6847632,89.9,6359219,91.6,1508326,99.9,5989578,67.4,5989298,78.6,5563674,80.1,1310106,88.8,473691,2176173,3339473,241,473608,2176133,3339316,241,473376,2175539,2914533,226,88567,610311,611151,77,1056379.0,17.6,0.0,0.0,1055175.0,19.0,823425.0,28.8,534850.0,40.8,453396.0,583065.0,19909.0,9.0,6940735.0,82.9,5989470.0,71.6,13202233.0,157780.0,200327.0,2176140.0,3339454.0,473635.0,241.0,46,NJ202146
837,2021-11-21,47,MN,9544130,453000,3539360,5551770,0,169233,199748,220090,1036980,8027003,7919688,7406307,2245395,323522,2959870,4741135,2476,142332,165750,170791,243963,8017566,3842939,68.1,3743906,78.4,3478954,80.2,915726,99.5,3503492,62.1,3495269,73.2,3249548,74.9,865036,94.0,310845,1244418,1947451,778,310828,1244401,1939263,777,310336,1242183,1696278,751,49554,363870,451380,232,948284.0,27.1,0.0,0.0,947539.0,29.2,726747.0,42.0,503845.0,58.2,353994.0,582109.0,12019.0,162.0,3842765.0,72.7,3503454.0,66.3,8026808.0,151793.0,180486.0,1244412.0,1947434.0,310830.0,778.0,46,MN202146
838,2021-11-21,47,UT,4928180,218900,1786360,2922920,0,153719,190112,216645,1346970,3994252,3961456,3603978,833040,160314,1440752,2392892,294,124588,152819,158432,227686,3956986,2038429,63.6,2006146,77.4,1816261,79.8,360198,98.4,1769754,55.2,1769299,68.3,1606461,70.6,323443,88.4,154486,614751,1000508,9,154449,614715,1000126,9,154307,614352,837793,9,16084,138198,169160,1,280637.0,15.9,0.0,0.0,280047.0,17.4,209008.0,31.0,148619.0,45.9,94879.0,182368.0,3389.0,1.0,2038093.0,68.9,1769675.0,59.8,3993852.0,135012.0,166596.0,614730.0,1000477.0,154459.0,9.0,46,UT202146
839,2021-11-21,47,BP2,287140,16100,123620,147420,0,0,0,0,0,255180,255178,255178,7798,13040,105540,136569,31,0,0,0,0,255180,130594,0.0,130592,0.0,130592,0.0,3641,0.0,124968,0.0,124967,0.0,124967,0.0,3553,0.0,12752,48201,64015,0,12751,48201,64015,0,12751,48201,64015,0,185,1700,1668,0,11844.0,9.5,0.0,0.0,11844.0,9.5,4187.0,14.9,777.0,21.9,5610.0,5954.0,259.0,21.0,130592.0,0.0,124967.0,0.0,255178.0,0.0,0.0,48201.0,64015.0,12751.0,0.0,46,BP2202146
840,2021-11-21,47,MD,11965590,545500,4334180,7085910,0,197920,231762,253993,1247200,9145480,9141214,8483596,2222332,325555,3416719,5389520,13686,151273,177056,180081,231639,9211774,4508545,74.6,4501732,87.2,4155238,88.2,960007,99.9,4053597,67.0,4053347,78.5,3747527,79.5,877437,91.5,305721,1430888,2313443,3545,305668,1430848,2313289,3542,305481,1430389,2008274,3383,53472,419147,403807,1011,853008.0,21.0,0.0,0.0,852055.0,22.7,650307.0,34.2,429934.0,49.0,368648.0,469206.0,14966.0,188.0,4508219.0,79.3,4053495.0,71.3,9145082.0,160899.0,210523.0,1430856.0,2313409.0,305687.0,3543.0,46,MD202146
841,2021-11-21,47,MA,13213960,558300,5115420,7540240,0,191715,219620,238532,1130040,11303453,11163224,10439573,2782971,361222,4365784,6576025,422,163996,185536,188450,237997,11328434,5814991,84.4,5686522,94.5,5294617,95.6,1302142,99.9,4875625,70.7,4864030,80.8,4529149,81.8,1070228,91.5,356643,1793972,2724858,152,356622,1793961,2713295,152,355406,1788663,2384945,135,71062,483259,515851,56,940108.0,19.3,0.0,0.0,939409.0,20.7,706529.0,30.8,478711.0,44.7,405480.0,525999.0,8626.0,3.0,5814886.0,89.0,4875599.0,74.6,11303387.0,172963.0,202199.0,1793964.0,2724845.0,356638.0,152.0,46,MA202146
842,2021-11-21,47,IN,10011510,527900,3673580,5810030,0,148710,175485,193862,922088,7655240,7616710,7187319,2326568,274991,2802417,4551572,26260,113711,133508,139175,214283,7638028,3720405,55.3,3682639,64.6,3455972,66.9,971554,89.5,3396042,50.4,3395241,59.5,3198918,61.9,923912,85.1,263821,1203516,1921058,7647,263797,1203501,1920296,7647,263554,1203203,1724602,7559,29776,452678,437745,3713,649661.0,19.1,0.0,0.0,648969.0,20.3,537064.0,29.6,392429.0,42.5,234166.0,407455.0,7690.0,350.0,3720253.0,58.9,3396004.0,53.8,7655053.0,121242.0,158564.0,1203508.0,1921043.0,263806.0,7647.0,46,IN202146
843,2021-11-21,47,RI,2001385,85500,769580,1146305,0,188924,215785,234117,1070000,1698696,1681305,1576857,464677,58067,643708,995780,1141,160351,181275,184457,248429,1747085,868641,82.0,850857,91.7,793968,92.9,201456,99.9,763755,72.1,763675,82.3,712885,83.4,180750,96.6,55950,273969,433562,274,55949,273964,433489,273,55925,273872,382816,272,6454,81641,92555,100,162391.0,21.3,0.0,0.0,162209.0,22.8,131830.0,34.8,92344.0,51.1,68667.0,92091.0,1627.0,6.0,868592.0,86.4,763747.0,76.0,1698641.0,169046.0,199174.0,273965.0,433560.0,55949.0,273.0,46,RI202146
844,2021-11-21,47,CO,9947385,447600,3792940,5706845,0,172736,201525,221091,1180820,8421131,8323351,7787811,1970746,302309,3301039,4811245,6538,146232,168623,173093,233941,8392893,4064364,70.6,3975226,80.5,3692951,82.1,805853,95.7,3617266,62.8,3608924,73.1,3357477,74.6,739324,87.8,287041,1355133,1973268,1824,287014,1355111,1964978,1821,285826,1351438,1718451,1762,25635,352965,360058,666,884847.0,24.5,0.0,0.0,883772.0,26.3,623495.0,39.9,407371.0,55.1,386273.0,487283.0,11192.0,99.0,4064108.0,74.9,3617213.0,66.7,8420843.0,155179.0,183310.0,1355121.0,1973249.0,287019.0,1824.0,46,CO202146
845,2021-11-21,47,OR,7876865,425200,3056000,4395665,0,186756,215937,235048,1028200,6053297,5994661,5631865,1678637,244129,2253131,3550141,5896,143520,164338,168056,219120,6050364,2978992,70.6,2926653,80.2,2736072,81.6,725292,94.7,2687263,63.7,2681441,73.5,2511120,74.9,676408,88.3,231894,958491,1495345,1533,231891,958487,1489534,1529,231085,955652,1322935,1448,51099,305525,319078,706,571439.0,21.3,0.0,0.0,570976.0,22.7,437460.0,34.1,319755.0,47.3,222789.0,340391.0,8066.0,193.0,2978977.0,74.7,2687256.0,67.4,6053282.0,151714.0,197419.0,958490.0,1495340.0,231893.0,1533.0,46,OR202146
846,2021-11-21,47,OH,18099395,855600,7065440,10178355,0,154840,180981,198653,884485,14066325,13966445,13219011,4391175,548117,5421216,8079177,17815,120337,139655,145087,214589,13932327,6748272,57.7,6649461,66.5,6258260,68.7,1834009,89.6,6165964,52.7,6165718,61.7,5817296,63.8,1743150,85.2,511824,2269104,3380278,4758,511813,2269095,3380052,4758,511593,2268574,3032468,4661,88389,788207,864195,2359,1385855.0,22.5,0.0,0.0,1384423.0,23.8,1122083.0,33.3,813000.0,46.6,575584.0,788282.0,21727.0,262.0,6748187.0,61.4,6165943.0,56.1,14066241.0,127895.0,164566.0,2269099.0,3380268.0,511818.0,4758.0,46,OH202146
847,2021-11-21,47,CA,69720235,3286700,26008100,40425435,0,176452,207215,227713,1194230,58279762,57731440,53567669,13243834,2048689,22048954,34166996,15123,147498,171584,174957,226851,58341094,30735756,77.8,30238703,89.9,27942363,91.3,6265350,99.9,24777653,62.7,24727916,73.5,22859575,74.7,4954981,84.9,1971424,8933278,13868607,4344,1971008,8932574,13819999,4335,1963775,8907389,11984361,4050,195111,2495258,2263273,1339,4382413.0,17.7,0.0,0.0,4378379.0,19.2,3212084.0,29.8,2106004.0,42.5,1842547.0,2471897.0,67684.0,285.0,30731357.0,82.8,24776620.0,66.7,58274627.0,156954.0,187781.0,8932934.0,13868269.0,1971073.0,4344.0,46,CA202146
848,2021-11-21,47,NV,4740740,234200,1693820,2812720,0,153912,180820,198564,955848,3879036,3863210,3628846,1009594,166152,1360950,2351425,509,125936,147349,151992,203559,3845159,2021780,65.6,2006245,76.5,1875225,78.5,465544,93.9,1667020,54.1,1666978,63.6,1566933,65.6,397039,80.1,160308,571060,935605,47,160304,571056,935571,47,160262,570958,835668,45,24915,184263,187834,27,263458.0,15.8,0.0,0.0,263304.0,16.8,212957.0,26.4,152266.0,38.4,103220.0,156669.0,3569.0,0.0,2021747.0,69.8,1667010.0,57.6,3878992.0,134009.0,163780.0,571056.0,935602.0,160305.0,47.0,46,NV202146
849,2021-11-21,47,LA,6703530,289600,2773200,3640730,0,144199,170864,188240,904633,5132676,5122109,4856102,1521622,173853,2114684,2841473,2666,110409,130556,136363,205341,5078498,2560752,55.1,2550151,65.0,2402933,67.5,657872,88.8,2258623,48.6,2258443,57.6,2139567,60.1,623325,84.1,162994,906275,1188370,984,162970,906252,1188238,983,162826,905779,1069989,973,21758,296024,305341,202,397440.0,17.6,0.0,0.0,396999.0,18.6,330118.0,26.9,235414.0,37.8,150684.0,242756.0,3986.0,14.0,2560591.0,58.9,2258572.0,52.0,5132470.0,118060.0,154199.0,906262.0,1188351.0,162975.0,984.0,46,LA202146
850,2021-11-21,47,WY,809065,43400,361100,404565,0,139793,164873,181802,815762,618926,616282,585770,201723,26184,273550,318625,567,106940,125587,131626,203393,615285,306540,53.0,303880,61.9,287039,64.5,88646,89.4,261735,45.2,261721,53.3,248146,55.8,80045,80.7,24028,109845,127762,100,24025,109844,127752,100,24004,109826,114218,98,3692,40744,35562,47,61010.0,23.3,0.0,0.0,60921.0,24.6,50766.0,34.9,37494.0,46.8,25660.0,34610.0,712.0,28.0,306521.0,56.4,261730.0,48.1,618904.0,113805.0,148772.0,109844.0,127760.0,24026.0,100.0,46,WY202146
851,2021-11-21,47,KS,4722865,233000,1885600,2604265,0,162113,192637,213408,993269,3612837,3585923,3351058,1057792,118724,1407020,2084085,3008,124011,146263,151422,222465,3714136,1902548,65.3,1875351,76.5,1747115,78.9,501641,99.9,1581208,54.3,1581142,64.5,1473645,66.6,414184,87.1,113361,594464,872849,534,113347,594456,872805,534,113248,594116,765812,469,17740,197498,198714,232,307064.0,19.4,0.0,0.0,306700.0,20.8,243197.0,30.5,173825.0,42.0,128932.0,174387.0,3664.0,81.0,1902455.0,69.7,1581190.0,58.0,3612736.0,132432.0,173127.0,594456.0,872844.0,113356.0,534.0,46,KS202146
852,2021-11-21,47,RP,34190,3800,23100,7290,0,158787,183374,206175,1716370,33787,33787,31148,4076,2334,26753,4700,0,156915,181212,187831,204618,34076,18056,83.9,18054,96.8,16703,99.9,1792,90.0,15781,73.3,15781,84.6,14488,87.4,1716,86.1,2339,11681,1761,0,2339,11681,1761,0,2339,11681,468,0,227,1469,20,0,2568.0,16.3,0.0,0.0,2568.0,17.7,1712.0,30.6,850.0,49.5,2562.0,6.0,0.0,0.0,18056.0,88.6,15781.0,77.5,33787.0,165842.0,167820.0,11681.0,1761.0,2339.0,0.0,46,RP202146
853,2021-11-21,47,AL,7822360,360600,3425100,4036660,0,159536,186830,205049,920454,5146029,5136242,4882931,1611733,152171,2266442,2727150,266,104953,122675,127997,189652,5237632,2742393,55.9,2732725,65.3,2589289,67.9,769651,90.6,2244148,45.8,2244046,53.6,2134193,55.9,663476,78.1,149334,953875,1140432,507,149325,953864,1140350,507,149249,953426,1031013,505,35285,351962,275896,333,373204.0,16.6,0.0,0.0,372715.0,17.5,315921.0,24.8,230109.0,34.7,174269.0,193571.0,5352.0,12.0,2742069.0,59.5,2244090.0,48.7,5145660.0,111648.0,169726.0,953871.0,1140385.0,149327.0,507.0,46,AL202146
854,2021-11-21,47,WV,3373475,147600,1322100,1903775,0,188237,216549,235482,919175,1689228,1684029,1609654,611076,44301,765501,878952,474,94257,108100,112360,166501,1720478,963843,53.8,958925,61.6,914541,63.8,331805,90.4,743826,41.5,743512,47.7,711887,49.7,265566,72.4,46173,323158,374226,269,46158,323069,374016,269,46100,322854,342688,245,7263,135146,123045,112,55982.0,7.5,0.0,0.0,55932.0,7.9,45287.0,9.9,31852.0,12.0,17563.0,37948.0,458.0,13.0,963408.0,56.7,743582.0,43.8,1688506.0,99375.0,198542.0,323074.0,374080.0,46159.0,269.0,46,WV202146
855,2021-11-21,47,TX,48629425,2376300,18168100,28085025,0,167711,201773,225177,1302260,36588355,36326336,33462152,7867615,1352668,13803107,21429721,2859,126185,150725,154946,210689,35608130,18384416,63.4,18136370,75.3,16608104,76.9,3434203,92.0,15762156,54.4,15759622,65.4,14516267,67.2,3090946,82.8,1226684,5727723,8807403,346,1226375,5727159,8805743,345,1225185,5723679,7567079,324,168985,1474748,1447082,131,2519578.0,16.0,0.0,0.0,2514763.0,17.3,1886781.0,27.6,1208213.0,39.1,1101773.0,1385475.0,32238.0,92.0,18380235.0,68.1,15761097.0,58.4,36583203.0,135468.0,180076.0,5727227.0,8807086.0,1226438.0,346.0,46,TX202146
856,2021-11-21,47,MP,98980,3000,21320,74660,0,190893,234051,274373,2636650,78375,77051,68006,6986,933,10162,67280,0,151154,182197,188513,186095,78468,38485,74.2,37162,87.9,32431,89.9,3002,80.0,35239,68.0,35238,83.3,30921,85.7,2920,77.8,923,4684,29632,0,923,4684,29631,0,923,4683,25315,0,99,471,2350,0,5628.0,16.0,0.0,0.0,5623.0,18.2,3517.0,27.9,1172.0,40.1,490.0,5125.0,13.0,0.0,38484.0,80.0,35239.0,73.3,78374.0,162933.0,205771.0,4684.0,29632.0,923.0,0.0,46,MP202146
857,2021-11-21,47,VT,1276670,67700,527680,681290,0,204598,231722,250335,1021020,1086776,1074811,1011719,342223,48295,430237,607376,868,174166,195083,198382,273693,1072733,522649,83.8,510830,92.7,477245,93.6,136878,99.9,452450,72.5,452401,82.1,422514,82.8,123378,98.7,44834,168432,238924,260,44818,168420,238903,260,44758,168381,209132,243,2473,59517,61235,153,138235.0,30.6,0.0,0.0,138105.0,32.7,109325.0,45.3,74516.0,60.4,56394.0,79765.0,2066.0,10.0,522601.0,87.8,452442.0,76.0,1086742.0,182662.0,214586.0,168431.0,238922.0,44829.0,260.0,46,VT202146
858,2021-11-21,47,NC,17601850,835400,6756360,10010090,0,167827,195891,214988,1005190,13251109,13145413,12365706,3750286,453440,4925467,7871341,861,126344,146296,151034,214168,13126831,7199639,68.6,7101173,79.0,6677385,81.6,1931079,99.9,5642296,53.8,5637199,62.7,5290884,64.6,1451113,82.9,436331,2029035,3176813,117,436311,2028977,3171794,117,434930,2026120,2829720,114,49727,696493,704841,52,669208.0,11.9,0.0,0.0,668669.0,12.6,523738.0,18.2,357110.0,24.6,265416.0,393810.0,9975.0,7.0,7198810.0,72.9,5641978.0,57.1,13249990.0,134132.0,178187.0,2028979.0,3176567.0,436315.0,117.0,46,NC202146
859,2021-11-21,47,HI,2781150,113800,1035720,1631630,0,196427,229637,249206,1036010,2060230,2041293,1916328,577299,54499,660987,1250684,94060,145510,168547,171713,215051,2086612,1151785,81.3,1133485,93.6,1057625,94.8,291622,99.9,858640,60.6,857111,70.8,806740,72.3,237280,88.4,54623,275162,510713,18142,54587,275111,509282,18131,54457,274552,459606,18125,10452,97522,127889,1417,113042.0,13.2,0.0,0.0,112893.0,14.0,88103.0,20.0,62861.0,26.5,28832.0,83441.0,744.0,25.0,1150652.0,86.5,858465.0,64.5,2059633.0,154784.0,209006.0,275116.0,510628.0,54589.0,18132.0,46,HI202146
860,2021-11-21,47,US,566964025,27398500,217434600,322130925,0,170768,199973,219532,1034760,451453834,448380390,419966762,121038937,16442908,172316148,262228410,466368,135976,158148,162614,220906,451453834,230298744,69.4,227372429,80.2,212017273,82.1,54788655,99.9,196284442,59.1,196143794,69.2,183222034,70.9,47305854,86.3,15763345,71661200,108734829,125068,15759714,71657118,108601994,124968,15734615,71578422,95786866,122131,2256095,22556023,22439132,54604,35393770.0,18.0,0.0,0.0,35355705.0,19.3,27732724.0,28.9,19227156.0,40.6,14631709.0,20298413.0,454142.0,9506.0,230262441.0,73.7,196275123.0,62.9,451410390.0,144560.0,181565.0,71658100.0,108731517.0,15760472.0,125034.0,46,US202146
861,2021-11-21,47,MO,9226515,382600,3583280,5260635,0,150332,176223,193556,868756,7269750,7224666,6821568,2205504,223856,2625075,4418516,2303,118449,137988,143105,207667,7184604,3624436,59.1,3580211,68.4,3363564,70.6,970996,91.4,3110715,50.7,3110605,59.4,2927492,61.4,863937,81.3,220008,1095378,1794812,517,219984,1095365,1794739,517,219764,1094944,1612369,415,38486,392881,432413,157,607389.0,19.5,0.0,0.0,606837.0,20.7,494032.0,29.8,360632.0,41.7,220287.0,381194.0,5877.0,31.0,3624180.0,62.8,3110678.0,53.9,7269471.0,126002.0,159923.0,1095366.0,1794803.0,219992.0,517.0,46,MO202146
862,2021-11-21,47,OK,5993220,297600,2505920,3189700,0,151460,180235,199459,943618,4788237,4765182,4484128,1368281,133898,1948767,2704580,992,121008,143304,149235,215433,4740828,2452860,62.0,2430014,73.1,2277619,75.8,635242,99.9,2026329,51.2,2026243,60.9,1899553,63.2,528838,83.3,129316,797194,1099674,145,129301,797176,1099621,145,129224,796931,973270,128,19801,268260,240742,35,359251.0,17.7,0.0,0.0,358905.0,18.9,294387.0,28.5,212731.0,40.2,153059.0,202371.0,3805.0,16.0,2452706.0,66.3,2026287.0,54.7,4788051.0,129357.0,161916.0,797177.0,1099661.0,129304.0,145.0,46,OK202146
863,2021-11-21,47,IA,5198515,258000,2022520,2917995,0,164767,194244,214087,940135,4077105,4045190,3813890,1298285,158481,1633917,2284296,411,129224,151150,157065,234791,4074236,1951557,61.9,1920126,71.7,1798975,74.1,531397,96.1,1779026,56.4,1778979,66.5,1670971,68.8,500975,90.6,151299,684076,943401,250,151297,684071,943361,250,151214,683878,835630,249,13924,263208,223733,110,456897.0,25.7,0.0,0.0,456538.0,27.3,370857.0,39.1,268678.0,53.6,207660.0,244389.0,4846.0,2.0,1951521.0,65.9,1779018.0,60.1,4077072.0,137765.0,175659.0,684072.0,943399.0,151297.0,250.0,46,IA202146
864,2021-11-21,47,DC,1437245,65100,537180,834965,0,203648,235709,248839,1645520,1144989,1138432,1095458,221914,32681,420312,691530,466,162237,186703,189663,254072,1054259,561112,79.5,553629,90.8,526825,91.2,90547,99.9,451105,63.9,451043,74.0,431536,74.7,76249,87.3,36236,161702,252844,323,36231,161695,252798,319,36213,161634,233387,302,2636,40716,32825,72,65607.0,14.5,0.0,0.0,65530.0,15.2,40450.0,24.0,26785.0,35.1,26055.0,39154.0,389.0,9.0,561060.0,85.0,451090.0,68.3,1144897.0,173369.0,217639.0,161697.0,252836.0,36234.0,323.0,46,DC202146
865,2021-11-21,47,SC,8290505,406800,3441900,4441805,0,161021,187569,205336,884771,6078055,6047203,5734521,1993139,200909,2359225,3516072,1849,118050,136815,142030,212710,6061794,3067914,59.6,3039000,68.8,2868059,71.0,903551,96.4,2629416,51.1,2626530,59.4,2482389,61.5,787413,84.0,189838,972947,1466310,321,189794,972859,1463556,321,189244,970940,1321886,319,29772,335648,421800,193,489448.0,18.6,0.0,0.0,489024.0,19.7,417102.0,28.3,315964.0,40.1,176504.0,304676.0,7976.0,292.0,3066782.0,63.2,2628883.0,54.1,6076369.0,125125.0,170718.0,972872.0,1465894.0,189796.0,321.0,46,SC202146
866,2021-11-21,47,FM,104820,12200,80440,12180,0,102443,132445,157095,2178300,78713,78698,77021,6059,12220,64762,1731,0,76928,99439,115432,125914,79414,47480,46.4,47466,60.0,46323,69.4,3620,75.2,41747,40.8,41738,52.7,41183,61.7,3364,69.9,11693,29353,700,1,11685,29352,700,1,11670,29348,164,1,1057,2299,8,0,807.0,1.9,0.0,0.0,805.0,2.0,331.0,2.7,82.0,2.4,784.0,8.0,15.0,0.0,47475.0,51.1,41743.0,45.0,78708.0,84795.0,112927.0,29353.0,700.0,11689.0,1.0,46,FM202146
867,2021-11-21,47,SD,1474385,79900,603500,790985,0,166661,199754,220862,970814,1115593,1111565,1044479,346932,35587,446229,633633,144,126104,150598,156463,228439,1123634,576998,65.2,572942,77.6,535119,80.2,163385,99.9,478290,54.1,478270,64.8,449513,67.3,136747,90.0,34830,185118,258318,24,34827,185116,258303,24,34803,185054,229632,24,4670,68407,63655,15,100523.0,21.0,0.0,0.0,100448.0,22.3,82744.0,32.4,59914.0,43.8,43533.0,56024.0,965.0,1.0,576975.0,70.1,478282.0,58.1,1115565.0,135468.0,179041.0,185116.0,258315.0,34827.0,24.0,46,SD202146
868,2021-11-21,47,ND,1121890,48600,442720,630570,0,147218,176053,192801,936117,872162,865570,822395,258770,34928,344740,492189,305,114448,135830,141331,215921,857952,434968,57.1,429266,67.4,406260,69.8,114976,95.9,368990,48.4,368612,57.8,349340,60.0,98104,81.9,33269,138382,197336,3,33265,138377,196967,3,33128,138179,178030,3,4205,46997,46902,0,84496.0,22.9,0.0,0.0,84437.0,24.2,66598.0,35.6,47278.0,48.2,36220.0,47315.0,960.0,1.0,434910.0,61.4,368979.0,52.1,872094.0,123184.0,158468.0,138378.0,197333.0,33265.0,3.0,46,ND202146
869,2021-11-21,47,WI,9188185,411000,3496580,5280605,0,157807,183771,201679,903244,8017193,7950277,7496541,2473568,299439,3087921,4628359,1474,137695,159012,164548,243164,7992205,3791157,65.1,3724590,74.5,3485924,76.5,999595,98.3,3448582,59.2,3448304,69.0,3238011,71.1,941803,92.6,282582,1275459,1890040,501,282560,1275442,1889801,501,282376,1275127,1680030,478,29340,453229,459017,217,886829.0,25.7,0.0,0.0,886132.0,27.4,694890.0,37.9,490755.0,52.1,338600.0,538880.0,9322.0,27.0,3790948.0,69.0,3448544.0,62.8,8016960.0,145977.0,167303.0,1275451.0,1890025.0,282567.0,501.0,46,WI202146
870,2021-11-21,47,FL,38267855,2126300,14567280,21574275,0,178175,204684,221871,850900,30270895,30146741,28556421,10309506,1305658,11314300,17539889,111048,140941,161247,165566,229236,29965828,15259992,71.1,15140336,81.0,14282492,82.8,4515992,99.9,13075215,60.9,13073201,69.9,12365413,71.7,3932153,87.4,1260552,4584472,7197451,32740,1259740,4583746,7196982,32733,1258959,4582659,6491313,32482,205306,1894430,1813124,19293,2265400.0,17.3,0.0,0.0,2263289.0,18.3,1969953.0,27.1,1496451.0,38.1,993192.0,1238385.0,31058.0,2765.0,15252386.0,75.0,13073598.0,64.3,30262382.0,148797.0,188159.0,4583764.0,7197327.0,1259767.0,32740.0,46,FL202146
871,2021-11-21,47,IH2,2409445,95500,1118320,1195625,0,115682,0,0,0,1839903,1826384,1677413,341831,35545,896690,907500,168,88337,0,0,0,1839903,969089,46.5,955803,0.0,873881,0.0,166453,0.0,783580,37.6,783380,0.0,716660,0.0,134811,0.0,34950,374251,374373,6,34928,374174,374272,6,34888,373935,307831,6,3272,75855,55683,1,113448.0,14.5,0.0,0.0,113191.0,15.8,78621.0,22.5,40705.0,30.2,48891.0,63975.0,464.0,118.0,968797.0,0.0,783442.0,0.0,1839449.0,0.0,0.0,374182.0,374325.0,34929.0,6.0,46,IH2202146
872,2021-11-21,47,AS,75120,600,20700,53820,0,158508,203483,239732,2291640,66939,66920,55491,5748,546,18450,47942,1,141245,181272,177090,175351,67221,35398,74.7,35384,95.8,29342,93.6,2921,89.1,31274,66.0,31267,84.7,25917,82.7,2669,81.4,555,8472,22247,0,555,8471,22241,0,554,8455,16908,0,25,1129,1515,0,850.0,2.7,0.0,0.0,845.0,3.3,546.0,5.7,255.0,9.6,285.0,565.0,0.0,0.0,35398.0,82.1,31274.0,72.5,66939.0,155275.0,174252.0,8472.0,22247.0,555.0,0.0,46,AS202146
873,2021-11-21,47,MT,1624975,96900,677360,850715,0,152040,177090,193406,787153,1296320,1288968,1222323,438272,53122,550983,690743,1472,121290,140472,145482,212303,1294594,631395,59.1,624095,68.0,588331,70.0,188938,91.5,551392,51.6,551330,60.1,521291,62.0,171796,83.2,49974,224332,276730,356,49968,224313,276693,356,49922,224215,246805,349,9607,82424,79584,181,143860.0,26.1,0.0,0.0,143668.0,27.6,115047.0,37.6,83135.0,48.4,62598.0,79104.0,1970.0,188.0,631314.0,62.7,551366.0,54.7,1296204.0,128640.0,161268.0,224316.0,276725.0,49969.0,356.0,46,MT202146
874,2021-11-21,47,AR,4844570,230700,2070240,2543630,0,160533,189445,209029,924745,3465858,3443011,3226352,1023605,107053,1491728,1863815,3262,114847,134637,139208,195388,3492644,1806650,59.9,1785256,69.8,1665064,71.8,473996,90.5,1479058,49.0,1477525,57.8,1380556,59.6,403406,77.0,103327,623353,751586,792,103207,623342,750186,790,102807,622244,654746,759,14883,226519,161569,435,281228.0,19.0,0.0,0.0,280937.0,20.3,226235.0,29.1,161882.0,40.1,126321.0,151543.0,2980.0,384.0,1805215.0,63.8,1478889.0,52.3,3464363.0,122444.0,171226.0,623343.0,751544.0,103211.0,791.0,46,AR202146
875,2021-11-21,47,ID,2710970,140900,1069120,1500950,0,151700,0,202483,932662,1847906,0,1846521,617561,73960,751513,1019840,2593,103405,0,137917,212461,1859214,899866,50.4,0,0.0,896841,67.0,264046,90.8,803333,45.0,0,0.0,801547,59.9,243363,83.7,71648,308432,422620,633,0,0,0,0,71626,308405,420889,627,11581,111813,119700,269,192238.0,23.9,0.0,0.0,192233.0,24.0,155106.0,34.6,112307.0,46.1,77800.0,112184.0,2213.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,ID202146
